price,house_type,rooms,bathrooms,condition,furnishing,area,dishwasher,prepaid_meter,dinning_area,air_conditioning,chandelier,state,estate
16.300417207752275,2,5,5,1,2,1,1,0,0,1,0,4,0
15.955576721460545,2,5,5,0,1,3,1,1,1,0,1,5,0
14.508657738524219,0,5,5,1,2,1,0,0,0,0,0,4,0
14.914122846632385,2,5,5,1,2,1,0,0,0,0,0,4,0
14.508657738524219,2,5,5,1,2,2,1,1,1,0,0,3,0
15.520258650202699,2,5,5,1,1,3,0,0,0,0,0,5,0
15.60727002719233,2,5,5,0,1,3,0,1,1,0,0,5,0
16.588099280204055,2,5,5,1,1,3,1,1,1,0,1,5,0
15.424948470398375,2,5,5,1,1,3,0,0,0,0,0,5,0
15.068273526459642,2,5,5,0,1,2,0,1,1,1,1,6,0
16.213405830762646,2,5,5,1,0,3,0,0,0,0,0,6,0
14.73180128983843,2,5,5,1,1,2,1,1,1,1,1,3,0
14.914122846632385,2,5,5,0,0,1,0,0,0,0,0,4,0
15.424948470398375,2,5,5,1,1,3,1,1,1,0,1,5,0
15.424948470398375,2,5,5,0,0,1,0,0,0,0,0,4,0
15.761420707019587,2,5,5,1,0,3,1,1,1,0,1,5,1
14.73180128983843,2,5,5,0,0,1,1,0,1,0,1,4,0
16.300417207752275,2,5,3,1,2,2,0,1,1,0,0,5,0
15.955576721460545,2,5,5,1,0,3,1,0,1,0,1,5,0
15.201804919084164,2,5,5,1,0,1,0,0,0,0,0,4,1
15.201804919084164,2,5,5,1,2,1,0,0,0,0,0,4,0
14.508657738524219,2,5,5,0,0,3,1,1,1,0,1,5,0
17.034386382832476,2,5,5,1,1,3,0,0,1,0,1,5,0
16.11809565095832,2,5,5,1,0,3,1,1,1,0,1,5,0
15.830413578506539,2,5,5,1,0,3,1,1,1,0,1,5,1
15.761420707019587,2,5,5,1,0,3,0,0,0,0,0,5,0
16.11809565095832,2,5,5,0,1,2,0,1,1,1,1,5,1
14.914122846632385,2,5,5,1,2,2,0,0,0,0,0,5,0
15.60727002719233,2,5,5,1,1,3,0,0,0,0,0,5,0
16.11809565095832,2,5,5,1,1,3,1,1,1,1,1,5,1
15.29711509888849,0,5,5,1,0,3,0,1,0,0,1,5,0
15.424948470398375,2,5,5,0,0,3,0,0,0,0,1,5,0
15.068273526459642,2,5,5,1,0,1,0,1,1,0,0,4,0
15.424948470398375,2,5,5,1,1,2,0,1,1,0,1,4,0
16.99356438831222,2,5,5,1,2,3,1,0,1,0,1,5,0
16.300417207752275,2,5,5,1,1,3,1,1,1,1,1,5,0
16.811242831518264,2,5,5,0,2,3,0,0,0,0,0,5,0
17.14771506813948,2,5,5,1,1,2,1,1,1,1,1,5,0
16.588099280204055,2,5,5,1,2,2,0,1,1,1,1,5,1
15.60727002719233,2,5,5,1,1,3,1,1,1,0,1,5,0
15.687312734865866,2,5,4,1,1,3,1,1,1,0,1,5,1
15.761420707019587,2,5,5,1,0,3,1,1,1,0,1,5,0
15.424948470398375,2,5,5,0,0,3,0,0,0,0,0,5,1
15.424948470398375,2,5,5,0,1,3,1,1,1,0,1,5,1
14.508657738524219,2,5,5,0,2,1,0,0,0,0,0,4,0
16.11809565095832,0,4,3,1,1,3,0,1,0,0,1,5,0
15.955576721460545,2,4,4,1,0,3,0,0,0,0,0,5,0
16.99356438831222,2,4,4,1,2,3,1,1,1,1,1,5,0
16.811242831518264,2,4,5,1,0,3,0,0,0,0,0,5,0
14.22097566607244,2,4,5,1,2,1,1,1,1,0,1,0,1
14.22097566607244,2,4,5,1,2,1,1,1,1,0,1,0,1
13.9108207377686,2,4,4,1,2,1,0,0,1,0,1,0,0
13.592367006650065,2,4,3,0,2,1,0,0,0,0,0,0,1
15.319587954740548,2,4,4,1,2,1,0,0,0,0,0,6,0
14.914122846632385,2,4,4,0,2,2,1,1,1,0,0,5,0
15.319587954740548,2,4,4,0,0,3,1,1,1,0,1,5,0
14.914122846632385,2,4,4,0,0,1,0,1,1,0,0,0,1
15.201804919084164,2,4,4,1,2,2,1,1,1,1,1,5,0
16.012735135300492,2,4,4,1,2,3,1,1,1,1,1,5,0
16.759949537130716,2,4,4,0,1,3,0,0,0,0,0,5,0
15.60727002719233,2,4,4,1,0,3,1,1,1,0,1,5,0
14.73180128983843,2,4,5,0,0,1,1,1,1,0,1,0,0
15.201804919084164,2,4,5,1,0,2,1,1,1,0,0,4,1
15.068273526459642,2,4,4,0,0,1,1,1,1,0,1,0,1
15.068273526459642,0,4,4,1,0,1,1,1,1,0,0,0,0
16.90655301132259,0,4,4,0,0,3,1,1,1,1,1,5,0
15.319587954740548,2,4,5,1,0,2,0,0,0,0,0,5,0
15.319587954740548,2,4,5,1,1,3,1,1,1,0,1,5,0
15.424948470398375,2,4,4,1,1,3,1,1,1,0,1,5,0
13.710150042306449,0,4,5,1,0,3,1,1,1,0,1,5,0
15.60727002719233,2,4,5,1,1,2,0,1,1,0,0,5,0
14.28551418721001,0,4,4,0,0,1,0,1,1,0,0,0,0
16.523560759066484,1,4,4,0,1,3,0,1,0,0,0,5,0
15.068273526459642,2,4,5,0,0,3,0,0,0,0,0,6,0
14.73180128983843,2,4,5,1,0,2,1,1,1,0,1,6,0
13.815510557964274,2,4,5,0,1,1,0,1,1,0,0,4,0
14.346138809026444,2,4,4,0,0,2,0,1,0,1,0,3,0
15.60727002719233,2,4,4,1,1,3,0,1,1,1,1,5,0
17.034386382832476,3,4,4,0,0,3,1,0,1,1,0,5,0
14.403297222866392,2,4,5,1,1,2,0,0,0,0,0,3,0
16.300417207752275,2,4,5,1,1,1,0,1,1,0,1,0,0
13.652991628466498,1,4,4,1,0,1,0,1,1,0,0,1,0
15.89495209964411,2,4,5,1,1,1,0,1,1,0,0,4,1
15.068273526459642,2,4,5,0,0,1,0,0,1,0,0,4,0
14.914122846632385,2,4,5,1,2,1,1,1,1,1,0,4,1
16.811242831518264,2,4,5,1,0,3,0,0,0,0,0,5,0
16.012735135300492,2,4,5,1,1,3,1,1,1,0,1,5,0
16.70588231586044,2,4,4,1,2,3,1,1,1,0,1,5,1
15.955576721460545,2,4,4,1,2,3,1,1,1,0,1,5,0
15.89495209964411,2,4,5,1,2,2,1,1,1,1,1,5,1
15.761420707019587,2,4,4,1,1,3,0,0,0,0,0,5,0
16.195056692094447,0,4,5,0,0,1,0,1,1,0,0,0,1
13.815510557964274,2,4,3,0,1,2,0,1,0,0,0,3,0
16.454567887579532,2,4,5,1,2,1,1,1,1,1,1,4,0
15.068273526459642,2,4,5,1,2,1,0,0,0,0,0,4,0
16.90655301132259,2,4,5,1,2,1,0,0,0,0,0,4,1
14.73180128983843,2,4,5,1,2,1,0,0,0,0,0,4,0
14.648419680899378,2,4,4,1,2,1,0,0,0,0,0,5,1
16.523560759066484,2,4,5,1,0,3,1,1,1,1,1,5,0
15.89495209964411,2,4,5,1,1,1,1,1,1,0,1,4,1
14.914122846632385,2,4,5,1,2,1,1,0,0,1,1,4,0
14.73180128983843,2,4,4,1,2,1,0,0,0,0,0,4,0
14.508657738524219,2,4,5,1,2,1,0,0,0,0,0,4,0
13.458835614025542,1,3,3,1,0,2,0,0,1,0,1,2,0
13.815510557964274,2,4,4,0,2,2,0,0,0,0,0,2,0
14.508657738524219,2,4,5,1,2,2,0,0,0,0,0,2,0
14.508657738524219,2,4,4,0,1,2,0,0,0,0,0,2,0
14.22097566607244,2,4,5,0,2,2,0,0,0,0,0,2,0
15.424948470398375,2,4,5,1,2,2,0,0,0,0,0,2,0
13.304684934198283,0,3,3,0,1,2,0,0,0,0,0,2,0
14.73180128983843,2,4,5,0,2,2,0,0,0,0,0,2,0
14.077874822431765,2,4,4,0,2,2,0,0,0,0,0,2,0
15.068273526459642,2,4,4,1,2,2,0,0,0,0,0,2,0
14.73180128983843,2,3,3,1,2,2,0,0,0,0,0,2,0
14.077874822431765,2,4,4,0,1,2,0,0,0,0,0,2,0
16.523560759066484,1,4,4,0,1,3,1,1,1,1,1,6,0
16.588099280204055,3,4,4,0,1,3,0,1,1,1,1,6,0
14.73180128983843,2,4,4,0,0,2,0,1,1,0,0,6,0
17.37085861945369,2,4,5,1,0,1,0,0,0,0,0,6,0
15.687312734865866,2,4,5,1,0,2,0,1,1,0,1,6,0
15.520258650202699,2,4,5,1,1,2,0,0,0,0,0,6,0
15.201804919084164,2,4,5,0,1,3,0,0,0,0,0,6,0
15.732433170146335,2,4,5,1,1,2,1,1,1,0,1,6,0
15.520258650202699,2,4,5,1,2,2,0,0,0,0,0,6,0
15.520258650202699,2,4,5,1,2,2,0,1,1,0,1,6,0
14.73180128983843,2,4,5,1,2,2,0,0,0,0,0,6,1
14.73180128983843,2,4,4,1,0,2,0,0,1,0,1,6,1
14.508657738524219,1,4,5,0,0,2,0,0,0,0,0,6,0
15.201804919084164,2,4,5,0,0,2,0,0,0,0,0,6,1
14.845129975145433,2,4,5,0,0,2,0,0,0,0,0,6,1
14.508657738524219,1,4,5,0,0,2,0,0,0,0,0,6,0
15.068273526459642,2,4,5,1,1,2,0,0,0,0,0,6,1
14.73180128983843,2,4,5,1,1,1,0,0,0,0,0,6,0
15.687312734865866,2,4,4,1,0,3,1,1,1,0,1,5,0
14.914122846632385,2,4,5,0,0,3,1,1,1,1,1,5,1
18.497641785088494,0,4,4,1,0,3,0,1,1,1,1,5,0
11.082142548877775,2,4,4,1,2,2,0,1,1,1,1,5,1
14.508657738524219,2,4,5,0,1,2,1,1,1,0,1,5,0
13.815510557964274,2,4,5,1,1,1,1,0,1,0,0,0,1
15.068273526459642,2,4,5,1,2,3,0,0,0,0,0,5,0
14.508657738524219,2,4,5,0,0,2,0,0,0,0,0,5,0
13.815510557964274,2,4,5,1,1,1,1,0,1,0,1,0,0
15.38412647587812,2,4,4,0,1,2,0,0,0,0,0,3,0
14.508657738524219,2,4,4,0,2,2,0,0,0,0,0,5,0
14.73180128983843,2,4,5,1,0,2,1,1,1,0,1,5,1
15.89495209964411,2,4,5,1,1,2,1,1,1,1,1,6,0
15.761420707019587,2,4,4,1,1,2,0,1,1,0,0,5,1
14.914122846632385,2,4,4,1,1,3,0,0,0,0,0,5,0
14.73180128983843,2,4,4,0,2,1,0,0,1,0,0,0,1
14.978661367769956,2,4,5,1,1,2,1,1,1,0,0,3,1
15.319587954740548,1,4,4,1,1,3,0,0,0,0,0,5,0
13.815510557964274,2,4,4,1,1,2,0,0,0,0,0,3,0
13.997832114758229,2,4,5,1,1,1,0,0,0,0,0,0,1
15.830413578506539,2,4,5,1,0,3,0,1,1,0,1,5,0
15.068273526459642,0,4,4,1,1,2,0,1,1,0,1,5,0
11.002099841204238,2,4,4,1,2,2,0,0,0,1,0,5,0
15.068273526459642,2,4,4,0,1,2,0,1,1,0,1,5,0
11.982929094215963,2,4,4,1,2,1,0,0,1,1,0,5,0
15.60727002719233,2,4,4,1,1,2,1,0,1,1,1,6,0
15.123843377614453,2,4,4,0,0,3,0,0,1,0,0,5,1
14.403297222866392,2,4,5,1,1,2,1,1,1,0,1,5,1
13.997832114758229,2,4,4,1,2,2,1,0,1,1,1,5,0
12.89921982609012,2,4,5,1,2,1,0,0,0,0,0,5,0
14.914122846632385,2,4,5,0,0,3,0,0,0,0,0,5,0
14.508657738524219,2,4,5,1,2,3,0,0,0,0,0,5,0
14.73180128983843,2,4,4,0,0,2,0,1,1,0,1,6,0
15.068273526459642,2,4,5,1,1,3,0,0,0,0,0,5,0
13.592367006650065,2,4,4,0,1,2,1,0,1,0,0,3,0
14.457364444136669,2,4,4,0,2,3,0,0,0,0,0,5,0
14.22097566607244,2,4,4,1,2,2,0,0,0,0,0,5,0
15.520258650202699,2,5,5,1,0,1,1,1,1,0,0,0,1
14.73180128983843,2,4,5,0,1,1,1,1,1,0,1,4,0
14.914122846632385,2,4,5,1,2,1,1,1,1,1,0,4,1
15.068273526459642,2,4,4,1,2,1,0,0,0,0,0,4,0
14.28551418721001,2,5,5,1,2,1,0,0,0,0,0,4,0
14.73180128983843,2,4,5,1,2,1,0,0,0,0,0,4,0
14.914122846632385,2,4,5,1,1,1,0,0,0,0,0,4,0
16.11809565095832,2,4,5,1,2,1,1,0,1,0,1,4,1
15.201804919084164,2,4,5,1,2,1,1,0,0,0,0,4,0
15.068273526459642,2,4,4,1,2,1,0,0,0,1,0,4,0
15.201804919084164,2,4,4,1,2,1,0,0,0,0,0,4,0
15.319587954740548,2,4,3,1,0,1,0,0,0,0,0,4,0
15.068273526459642,2,4,5,1,2,1,0,0,0,0,0,4,0
14.845129975145433,2,4,4,0,0,1,0,0,0,0,0,4,0
15.424948470398375,2,4,4,1,2,1,0,0,0,0,0,4,0
15.424948470398375,2,4,5,1,2,1,1,0,0,1,0,4,0
14.508657738524219,2,4,5,1,0,1,0,1,1,0,1,4,0
14.73180128983843,2,4,4,1,2,1,0,0,0,0,0,4,0
14.914122846632385,2,4,5,1,2,1,1,0,0,1,1,4,0
14.73180128983843,2,4,4,1,2,1,0,0,0,0,0,4,0
14.73180128983843,2,4,5,1,2,1,0,0,0,0,0,4,0
14.77102200299171,2,4,5,1,2,1,0,0,0,0,0,4,0
15.319587954740548,2,4,4,1,1,1,0,0,0,0,0,4,0
14.508657738524219,2,4,5,1,2,1,0,0,0,0,0,4,0
14.73180128983843,2,4,5,1,1,1,0,0,0,0,0,4,0
14.73180128983843,2,4,5,0,2,1,1,0,0,0,0,4,0
12.611537753638338,1,2,3,1,1,2,1,0,1,0,0,2,0
12.611537753638338,0,2,2,1,0,2,0,0,0,0,0,2,0
12.528156144699286,0,2,2,1,0,2,0,0,0,0,0,2,0
12.793859310432293,1,2,3,1,1,2,1,0,1,0,0,2,0
12.611537753638338,2,2,2,1,1,2,0,0,0,0,0,2,0
12.793859310432293,0,2,2,1,0,2,0,0,0,0,0,2,0
12.611537753638338,1,2,2,1,1,2,0,0,0,0,0,2,0
12.611537753638338,1,4,3,1,1,2,0,0,0,0,0,2,0
12.793859310432293,0,2,2,1,1,2,0,0,0,0,0,2,0
12.611537753638338,0,2,2,1,0,2,0,0,1,0,0,2,0
14.73180128983843,2,4,5,1,0,2,0,1,1,1,1,2,0
13.652991628466498,1,4,4,1,2,2,0,1,1,0,0,2,0
14.73180128983843,2,4,5,1,0,2,0,1,1,0,0,2,0
14.22097566607244,2,4,5,1,2,2,0,0,0,0,0,2,0
14.508657738524219,2,4,5,1,2,2,0,0,0,0,0,2,0
13.815510557964274,2,4,4,0,2,2,0,0,0,0,0,2,0
13.997832114758229,2,4,5,0,2,2,0,1,1,1,0,2,0
14.508657738524219,2,4,5,1,2,2,0,0,0,0,0,2,0
14.73180128983843,2,4,5,0,2,2,0,0,0,0,0,2,0
15.068273526459642,2,4,4,1,2,2,0,0,0,0,0,2,0
14.73180128983843,1,3,3,0,1,1,0,0,0,0,0,6,0
15.687312734865866,2,3,4,1,2,1,1,1,1,1,1,6,0
15.424948470398375,1,3,4,1,1,2,0,0,1,1,1,6,0
15.89495209964411,1,3,4,1,1,1,1,0,0,1,1,6,0
14.346138809026444,2,3,5,0,0,2,1,0,1,0,0,6,0
14.508657738524219,2,3,4,1,0,2,1,0,1,0,1,6,0
15.068273526459642,1,3,4,0,1,2,0,1,1,1,1,6,0
15.068273526459642,1,3,4,1,0,2,1,1,1,1,1,6,0
14.914122846632385,0,3,4,1,0,2,0,1,1,0,1,6,1
14.403297222866392,1,3,4,0,0,2,1,1,1,1,1,6,0
13.815510557964274,0,3,3,1,0,2,0,0,0,0,0,3,0
13.652991628466498,1,3,4,1,0,2,0,0,1,0,0,3,0
13.592367006650065,1,3,4,1,0,2,0,1,1,0,0,3,0
13.458835614025542,2,3,3,1,1,2,1,1,1,1,1,3,1
13.458835614025542,0,3,3,1,1,2,0,0,0,0,0,3,1
14.22097566607244,1,3,4,1,2,2,1,1,1,0,0,3,0
13.592367006650065,1,3,4,1,2,2,0,0,0,0,0,3,0
13.122363377404328,0,3,4,1,2,2,0,0,0,0,0,3,0
13.304684934198283,2,3,3,1,2,2,0,0,0,0,0,3,0
13.815510557964274,0,3,4,1,2,2,0,0,0,0,0,3,0
13.458835614025542,0,2,2,1,1,2,1,1,1,1,1,3,0
13.592367006650065,0,2,3,1,1,2,1,1,1,0,1,3,0
13.304684934198283,1,2,3,1,1,2,0,1,1,0,0,3,0
13.304684934198283,0,2,2,0,1,2,1,0,1,1,1,3,0
13.592367006650065,2,2,3,0,2,2,0,0,0,0,0,3,0
13.304684934198283,1,2,3,1,2,2,0,0,0,0,0,3,0
13.997832114758229,2,2,3,1,1,2,0,1,0,0,0,3,0
14.22097566607244,0,2,3,1,2,2,0,0,0,0,0,3,0
13.122363377404328,0,2,2,1,2,2,0,0,0,0,0,3,0
14.603967918328545,0,2,3,1,2,2,0,0,0,0,0,3,0
13.122363377404328,1,1,2,1,2,1,0,0,0,0,0,4,1
12.429216196844383,1,1,1,1,2,1,0,0,0,0,0,4,0
13.017002861746503,0,1,2,1,1,1,1,1,0,0,0,4,0
13.592367006650065,0,1,2,0,0,1,0,0,0,0,0,4,1
12.506177237980511,2,1,1,0,1,1,0,0,1,0,0,4,0
13.304684934198283,0,1,2,1,2,1,0,1,1,0,0,4,0
13.122363377404328,1,1,2,1,2,1,0,0,0,0,0,4,1
12.506177237980511,0,1,1,0,1,1,0,0,1,0,0,4,0
14.690979295318174,1,1,2,1,1,1,0,1,1,0,0,4,0
14.28551418721001,1,1,1,1,1,1,0,1,0,0,0,4,0
11.695247021764184,0,5,5,1,2,2,1,0,1,1,1,2,0
11.695247021764184,2,5,5,1,2,2,1,0,1,1,1,2,0
11.695247021764184,0,5,5,1,2,2,1,0,1,1,1,2,0
14.508657738524219,2,5,5,1,2,2,0,0,0,0,0,2,0
14.22097566607244,2,5,5,1,2,2,0,0,0,0,0,2,0
14.22097566607244,2,5,5,0,1,2,0,0,0,0,0,2,0
14.22097566607244,2,5,5,0,2,2,0,0,0,0,0,2,0
14.73180128983843,2,5,5,1,1,2,0,0,0,0,0,2,0
14.22097566607244,2,4,5,0,1,1,0,1,1,0,1,4,1
14.73180128983843,2,4,5,0,0,1,0,1,1,0,1,4,1
15.520258650202699,2,4,5,1,1,1,0,1,1,0,0,4,1
15.424948470398375,2,4,4,0,0,1,1,1,1,0,0,4,1
14.151982794585487,2,4,4,0,1,1,0,1,1,0,1,4,0
13.815510557964274,2,4,5,0,1,1,0,1,1,0,1,4,0
15.89495209964411,2,4,5,1,1,1,0,1,1,0,0,4,0
14.508657738524219,2,4,4,1,1,1,0,1,1,0,0,4,0
15.89495209964411,2,4,5,1,1,1,0,1,1,0,0,4,1
14.845129975145433,2,4,3,0,1,1,0,1,1,0,1,4,0
